63,17,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,17,55,55,55,17,55,55,55,55,55,55,55,55,55,55,55,55,17,55,55,55,55,55,55,55,55,55,55,55,55,18,63
63,79,75,114,178,75,178,75,75,75,178,75,75,75,178,75,75,75,75,178,178,75,75,114,75,19,75,75,75,19,75,75,178,75,75,178,75,178,75,178,75,212,19,75,75,75,178,75,75,75,178,75,75,178,212,76,63
63,79,95,134,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,134,95,235,95,95,95,235,134,95,95,95,95,95,309,310,311,95,95,232,19,134,95,95,95,95,95,309,310,311,95,95,232,76,63
63,79,110,154,110,111,110,111,110,111,110,111,110,111,110,111,110,111,110,111,110,111,110,154,110,178,247,246,246,75,195,121,121,121,121,121,369,370,371,121,121,352,19,195,121,121,121,121,121,369,370,371,121,121,352,76,63
63,79,150,151,150,112,113,151,150,151,150,112,113,151,150,151,150,112,113,151,150,151,150,151,150,95,267,125,125,95,123,140,140,140,140,140,140,140,140,140,253,254,19,123,140,140,140,140,140,140,140,140,140,253,254,76,63
63,79,130,131,130,132,133,131,130,131,130,132,133,131,130,131,130,132,133,131,130,131,130,131,130,91,248,125,125,101,100,140,140,140,140,140,140,140,140,140,273,274,19,123,140,140,140,140,140,140,140,140,140,273,274,76,63
63,79,150,151,150,151,150,151,150,151,150,151,150,151,150,151,150,151,150,151,150,151,150,151,150,215,125,125,125,215,140,140,140,140,140,140,140,140,140,140,140,140,19,123,140,140,140,140,140,140,140,140,140,140,140,76,63
63,79,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,19,267,125,125,19,140,140,140,140,140,140,140,140,140,140,140,140,19,123,140,140,140,140,140,140,140,140,140,140,140,76,63
63,79,150,151,150,112,113,151,150,151,150,112,113,151,150,151,150,112,113,151,150,151,150,151,150,19,267,125,125,76,59,59,59,59,59,59,59,59,59,59,59,59,17,59,59,38,140,140,39,59,59,57,59,59,59,37,63
63,17,59,59,59,59,59,59,59,59,59,57,59,59,59,59,59,59,59,59,59,59,59,59,59,79,267,125,125,235,75,75,178,75,75,75,178,75,75,75,75,212,19,75,114,178,140,140,75,178,114,19,75,178,75,76,63
63,79,158,75,75,158,75,75,178,75,212,19,212,75,75,75,178,75,75,178,178,75,75,178,212,19,267,125,125,75,134,95,95,95,95,95,95,95,210,211,95,232,19,95,134,95,140,140,95,95,134,235,95,95,95,76,63
63,79,95,95,95,95,309,310,311,95,232,19,232,95,309,310,311,95,398,399,95,95,95,95,232,19,267,125,125,95,195,121,121,121,121,121,121,121,213,214,121,352,19,110,154,110,92,130,91,110,154,178,247,246,246,76,63
63,79,120,121,121,121,369,370,371,121,352,19,252,246,329,330,331,246,418,419,246,246,246,246,272,19,267,125,125,101,100,140,140,140,140,140,140,140,140,140,253,254,19,150,151,150,151,150,151,150,151,95,267,125,125,76,63
63,79,123,140,140,140,140,140,140,140,140,19,250,251,125,125,125,125,125,125,125,125,125,125,125,19,267,125,125,215,140,140,140,140,140,140,140,140,140,140,273,274,19,130,131,130,131,130,131,130,131,91,248,125,125,76,63
63,79,123,140,140,140,140,140,140,140,140,19,270,271,125,125,125,125,125,125,125,125,125,125,125,19,267,125,125,19,140,140,140,140,140,140,140,140,140,140,140,140,19,150,151,150,151,150,151,150,151,215,125,125,125,76,63
63,79,123,140,140,140,140,140,140,140,140,19,267,125,125,125,125,56,59,59,38,125,125,39,59,99,267,125,125,96,59,59,59,59,59,59,58,140,140,140,140,140,19,130,131,130,131,130,131,130,131,19,267,125,125,76,63
63,79,123,140,140,140,140,140,140,140,140,19,267,125,125,125,125,19,114,178,75,125,125,75,178,212,267,125,125,212,75,178,75,75,178,114,19,124,140,140,140,140,19,150,151,150,151,150,151,150,151,19,267,125,125,76,63
63,18,59,59,38,140,140,39,59,59,59,55,59,59,59,59,59,99,134,95,95,267,125,95,95,232,267,125,125,232,95,95,95,95,95,134,96,59,59,59,59,59,55,59,59,59,59,59,59,59,59,99,267,125,125,76,63
63,79,75,178,75,140,140,75,75,178,75,75,178,75,178,75,75,75,153,246,246,248,125,266,246,272,248,125,125,272,246,246,246,246,246,152,75,178,178,178,75,75,75,75,75,178,75,178,75,75,178,75,267,125,125,76,63
63,79,95,95,95,124,140,95,95,95,95,95,95,95,95,95,95,95,267,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,267,125,125,76,63
63,79,247,246,246,248,125,266,246,246,246,246,246,246,246,246,246,246,248,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,266,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,248,125,125,76,63
63,17,59,59,38,125,125,39,59,59,59,58,125,125,56,59,59,59,59,59,59,59,58,125,125,125,125,125,125,125,125,125,56,59,59,59,59,59,59,59,58,125,125,56,59,59,59,59,59,59,59,59,59,59,59,37,63
63,79,75,178,75,125,125,75,178,75,212,19,125,125,19,277,278,279,293,294,293,294,19,125,125,125,125,125,125,125,125,125,19,293,294,277,278,277,277,277,19,125,125,235,75,178,75,178,75,158,178,158,178,158,178,76,63
63,79,95,95,95,265,125,95,210,211,232,19,125,125,19,297,298,299,313,314,313,314,19,125,125,125,125,125,125,125,125,125,19,313,314,297,298,297,297,297,235,125,125,178,189,189,189,189,189,189,189,398,399,398,399,76,63
63,79,165,166,166,184,186,186,233,234,312,19,125,125,235,120,121,121,333,334,333,334,19,245,245,245,245,245,245,245,245,245,19,333,334,120,121,121,121,121,75,267,125,189,165,166,166,166,166,166,166,438,439,438,439,76,63
63,79,185,186,186,186,186,186,186,186,186,19,125,125,75,123,140,140,101,121,121,121,19,340,341,342,341,342,341,342,343,344,19,120,121,100,140,140,140,140,95,267,125,167,184,186,186,186,186,186,186,186,186,186,186,76,63
63,79,185,186,186,186,186,186,186,186,186,19,125,125,95,123,140,140,140,140,140,140,19,380,361,362,362,362,362,362,363,382,19,123,140,140,140,140,140,140,101,248,125,215,186,186,186,186,186,186,186,186,186,186,186,76,63
63,17,59,59,59,59,59,59,59,59,59,79,125,125,101,100,140,140,140,140,140,140,19,17,17,17,17,17,17,17,17,17,19,123,140,140,140,140,140,140,215,125,125,19,187,186,186,186,186,186,186,186,186,186,186,76,63
63,79,212,178,75,75,75,178,178,75,75,19,125,125,215,124,140,140,140,140,140,140,19,17,17,17,17,17,17,17,17,17,19,123,140,140,140,140,140,140,19,267,125,76,59,59,59,59,59,59,38,186,186,39,59,37,63
63,79,232,95,95,309,310,311,95,95,95,19,125,125,76,59,59,59,59,59,59,59,17,59,59,59,59,59,59,59,59,59,55,59,59,59,59,59,59,59,79,267,125,19,158,178,158,178,158,75,178,186,186,158,114,76,63
63,79,332,166,166,349,350,351,166,166,166,235,125,125,235,277,278,277,293,294,293,294,19,75,178,178,75,75,75,75,75,75,75,178,178,75,75,75,178,75,235,267,125,19,398,399,398,399,189,189,189,187,186,189,134,76,63
63,79,268,249,186,186,186,186,186,186,186,178,125,125,178,297,298,297,313,314,313,314,19,398,399,398,399,398,399,398,399,398,399,398,399,398,399,95,95,95,75,267,125,19,438,439,438,439,166,166,166,184,186,167,198,76,63
63,79,288,269,186,186,186,186,186,186,186,95,125,125,95,120,121,121,333,334,333,334,19,458,459,458,459,458,459,458,459,458,459,458,459,458,459,82,82,82,95,267,125,19,185,186,186,186,186,186,186,186,186,186,186,76,63
63,79,185,186,186,186,186,186,186,186,186,167,125,125,101,100,140,140,101,121,121,121,19,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,102,248,125,19,185,186,186,186,186,186,186,186,186,186,186,76,63
63,79,185,186,186,186,186,186,186,186,186,215,125,125,215,124,140,140,140,140,140,140,19,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,215,125,125,19,185,186,186,186,186,186,186,186,186,186,186,76,63
63,17,57,57,57,57,57,57,57,57,57,17,57,57,17,57,57,57,57,57,57,57,17,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,17,57,57,17,57,57,57,57,57,57,57,57,57,57,57,17,63
